"; PTT 233568, Serial 21P2114, Run 5 - 0.25&deg; Grid Size @ 20-Dec-2022 19:11"
"; Marine @ 3.0 meters/second, Model Score 43.17"
"; 3 Status Clock Corrections, 323 Twilights, 162 SSTs, 2 User Locations"
"; SST Reference Data Set: NOAA OI SST V2 High Resolution, Bathymetry Reference Data Set: ETOPO1-Bedrock"

DeployID,Ptt,Date,Most Likely Latitude,Most Likely Longitude,Observation Type,Observed SST,Satellite SST,Observed Depth,Bathymetry Depth,Observation LL (MSS),Observation Score,Sunrise,Sunset
THUALB_2022_04,233568,31-May-2022 19:00:00,5.875,-162.125,User,,,,,,68.6058533395096,,
THUALB_2022_04,233568,01-Jun-2022 00:00:00,5.875,-162.1,None,,,,,,,01-Jun-2022 16:33:04,02-Jun-2022 04:59:36
THUALB_2022_04,233568,01-Jun-2022 04:56:15,5.85,-161.975,Light - Dusk,,,144,2908,,43.1674695816558,,
THUALB_2022_04,233568,01-Jun-2022 12:00:00,5.9,-161.975,None,,,,,,,,
THUALB_2022_04,233568,01-Jun-2022 13:00:00,5.9,-161.975,SST,28.2,28.3245831330617,1,2908,,76.6299529416215,,
THUALB_2022_04,233568,01-Jun-2022 15:57:30,5.9,-161.975,Light - Dawn,,,112,2908,,54.9225280444088,,
THUALB_2022_04,233568,02-Jun-2022 00:00:00,5.925,-162,None,,,,,,,02-Jun-2022 16:32:41,03-Jun-2022 04:59:30
THUALB_2022_04,233568,02-Jun-2022 04:31:15,5.925,-162.025,Light - Dusk,,,112,3778,,93.8361538164091,,
THUALB_2022_04,233568,02-Jun-2022 11:00:00,5.925,-162.075,SST,28.3,28.3054160277049,2,3778,,91.8888561749053,,
THUALB_2022_04,233568,02-Jun-2022 12:00:00,5.925,-162.075,None,,,,,,,,
THUALB_2022_04,233568,02-Jun-2022 15:51:15,5.925,-162.075,Light - Dawn,,,80,3778,,94.6136564760469,,
THUALB_2022_04,233568,03-Jun-2022 00:00:00,5.925,-162.125,None,,,,,,,03-Jun-2022 16:33:17,04-Jun-2022 05:00:14
THUALB_2022_04,233568,03-Jun-2022 04:42:30,5.925,-162.125,Light - Dusk,,,80,3778,,74.7317677701055,,
THUALB_2022_04,233568,03-Jun-2022 12:00:00,5.925,-162.15,None,,,,,,,,
THUALB_2022_04,233568,03-Jun-2022 13:00:00,5.925,-162.15,SST,28.1,28.3108328183492,1,3778,,63.7715622884864,,
THUALB_2022_04,233568,03-Jun-2022 16:00:00,5.925,-162.175,Light - Dawn,,,80,3778,,75.9512841296688,,
THUALB_2022_04,233568,04-Jun-2022 00:00:00,5.95,-162.175,None,,,,,,,04-Jun-2022 16:33:33,05-Jun-2022 05:00:43
THUALB_2022_04,233568,04-Jun-2022 04:32:30,5.975,-162.175,Light - Dusk,,,48,3778,,80.0813331733754,,
THUALB_2022_04,233568,04-Jun-2022 12:00:00,6,-162.2,SST,28.2,28.3199996948242,1,3778,,75.1404136885996,,
THUALB_2022_04,233568,04-Jun-2022 15:56:15,6,-162.2,Light - Dawn,,,80,3778,,93.6661562904695,,
THUALB_2022_04,233568,05-Jun-2022 00:00:00,6.05,-162.225,None,,,,,,,05-Jun-2022 16:33:42,06-Jun-2022 05:01:19
THUALB_2022_04,233568,05-Jun-2022 04:50:00,6.075,-162.25,Light - Dusk,,,80,4150,,86.7670000638148,,
THUALB_2022_04,233568,05-Jun-2022 12:00:00,6.125,-162.275,None,,,,,,,,
THUALB_2022_04,233568,05-Jun-2022 15:00:00,6.15,-162.275,SST,28.1,28.3599987030029,1,4150,,60.3315197483031,,
THUALB_2022_04,233568,05-Jun-2022 15:52:30,6.15,-162.275,Light - Dawn,,,48,4150,,70.3277371150884,,
THUALB_2022_04,233568,06-Jun-2022 00:00:00,6.2,-162.3,None,,,,,,,06-Jun-2022 16:33:52,07-Jun-2022 05:02:06
THUALB_2022_04,233568,06-Jun-2022 04:42:30,6.225,-162.3,Light - Dusk,,,48,4150,,68.0308466080319,,
THUALB_2022_04,233568,06-Jun-2022 12:00:00,6.3,-162.35,None,,,,,,,,
THUALB_2022_04,233568,06-Jun-2022 14:00:00,6.325,-162.375,SST,28.2,28.3333322207133,1,3964,,74.3121208125351,,
THUALB_2022_04,233568,06-Jun-2022 15:56:15,6.325,-162.375,Light - Dawn,,,48,3964,,91.7894186401842,,
THUALB_2022_04,233568,07-Jun-2022 00:00:00,6.4,-162.475,None,,,,,,,07-Jun-2022 16:34:22,08-Jun-2022 05:03:23
THUALB_2022_04,233568,07-Jun-2022 04:13:45,6.425,-162.525,Light - Dusk,,,112,3778,,64.499536499636,,
THUALB_2022_04,233568,07-Jun-2022 12:00:00,6.475,-162.55,None,,,,,,,,
THUALB_2022_04,233568,07-Jun-2022 13:00:00,6.475,-162.55,SST,28.3,28.321248849233,1,3778,,92.1211816795302,,
THUALB_2022_04,233568,07-Jun-2022 16:00:00,6.475,-162.575,Light - Dawn,,,112,3778,,89.7737250453903,,
THUALB_2022_04,233568,08-Jun-2022 00:00:00,6.475,-162.6,None,,,,,,,08-Jun-2022 16:34:53,09-Jun-2022 05:04:16
THUALB_2022_04,233568,08-Jun-2022 04:47:30,6.475,-162.625,Light - Dusk,,,112,3778,,48.6471090385748,,
THUALB_2022_04,233568,08-Jun-2022 11:00:00,6.525,-162.675,SST,28.3,28.2125000158946,1,4503,,96.5036342614288,,
THUALB_2022_04,233568,08-Jun-2022 12:00:00,6.525,-162.675,None,,,,,,,,
THUALB_2022_04,233568,08-Jun-2022 16:05:00,6.55,-162.7,Light - Dawn,,,48,4503,,43.4821531095748,,
THUALB_2022_04,233568,09-Jun-2022 00:00:00,6.65,-162.625,None,,,,,,,09-Jun-2022 16:34:49,10-Jun-2022 05:04:54
THUALB_2022_04,233568,09-Jun-2022 05:06:15,6.725,-162.575,Light - Dusk,,,48,4503,,93.686677834211,,
THUALB_2022_04,233568,09-Jun-2022 09:00:00,6.8,-162.525,SST,28.4,28.2074995040894,1,4429,,91.9097488764923,,
THUALB_2022_04,233568,09-Jun-2022 12:00:00,6.825,-162.5,None,,,,,,,,
THUALB_2022_04,233568,09-Jun-2022 16:01:15,6.875,-162.425,Light - Dawn,,,112,4308,,14.9554658574652,,
THUALB_2022_04,233568,10-Jun-2022 00:00:00,6.95,-162.425,None,,,,,,,10-Jun-2022 16:33:39,11-Jun-2022 05:04:52
THUALB_2022_04,233568,10-Jun-2022 09:00:00,7.1,-162.375,SST,28.3,28.2612495422363,1,3977,,94.9221602082061,,
THUALB_2022_04,233568,10-Jun-2022 12:00:00,7.1,-162.375,None,,,,,,,,
THUALB_2022_04,233568,10-Jun-2022 16:12:30,7.15,-162.35,Light - Dawn,,,80,3977,,30.6684847296737,,
THUALB_2022_04,233568,11-Jun-2022 00:00:00,7.2,-162.375,None,,,,,,,11-Jun-2022 16:33:11,12-Jun-2022 05:05:21
THUALB_2022_04,233568,11-Jun-2022 05:03:45,7.275,-162.425,Light - Dusk,,,144,4373,,33.8845304785549,,
THUALB_2022_04,233568,11-Jun-2022 05:05:00,7.275,-162.425,Light - Dusk,,,112,4373,,77.5060522697746,,
THUALB_2022_04,233568,11-Jun-2022 12:00:00,7.275,-162.425,None,,,,,,,,
THUALB_2022_04,233568,11-Jun-2022 14:00:00,7.3,-162.425,SST,28.3,28.2141658465068,1,4373,,95.7377752948033,,
THUALB_2022_04,233568,11-Jun-2022 16:05:00,7.3,-162.425,Light - Dawn,,,112,4373,,75.5178813696438,,
THUALB_2022_04,233568,12-Jun-2022 00:00:00,7.325,-162.425,None,,,,,,,12-Jun-2022 16:33:20,13-Jun-2022 05:06:01
THUALB_2022_04,233568,12-Jun-2022 04:53:45,7.35,-162.45,Light - Dusk,,,112,4373,,66.3391179402039,,
THUALB_2022_04,233568,12-Jun-2022 12:00:00,7.375,-162.45,None,,,,,,,,
THUALB_2022_04,233568,12-Jun-2022 13:00:00,7.4,-162.45,SST,28.1,28.199165503184,1,4373,,77.5029891244315,,
THUALB_2022_04,233568,12-Jun-2022 16:13:45,7.375,-162.45,Light - Dawn,,,80,4373,,63.5722708602321,,
THUALB_2022_04,233568,13-Jun-2022 00:00:00,7.375,-162.425,None,,,,,,,13-Jun-2022 16:33:25,14-Jun-2022 05:06:21
THUALB_2022_04,233568,13-Jun-2022 04:57:30,7.4,-162.425,Light - Dusk,,,112,4373,,38.4760403409643,,
THUALB_2022_04,233568,13-Jun-2022 12:00:00,7.425,-162.425,None,,,,,,,,
THUALB_2022_04,233568,13-Jun-2022 15:00:00,7.425,-162.4,SST,28.1,28.1837496757507,0,4373,,79.903255550943,,
THUALB_2022_04,233568,13-Jun-2022 16:01:15,7.425,-162.4,Light - Dawn,,,80,4373,,51.6689092843763,,
THUALB_2022_04,233568,14-Jun-2022 00:00:00,7.375,-162.525,None,,,,,,,14-Jun-2022 16:33:59,15-Jun-2022 05:06:59
THUALB_2022_04,233568,14-Jun-2022 05:00:00,7.325,-162.6,Light - Dusk,,,80,4604,,80.0034399517495,,
THUALB_2022_04,233568,14-Jun-2022 12:00:00,7.25,-162.65,None,,,,,,,,
THUALB_2022_04,233568,14-Jun-2022 15:00:00,7.225,-162.675,SST,28.3,28.152498960495,1,4519,,93.7959749985112,,
THUALB_2022_04,233568,14-Jun-2022 16:18:45,7.225,-162.675,Light - Dawn,,,144,4519,,4.2737062405447,,
THUALB_2022_04,233568,15-Jun-2022 00:00:00,7.25,-162.575,None,,,,,,,15-Jun-2022 16:34:36,16-Jun-2022 05:07:12
THUALB_2022_04,233568,15-Jun-2022 04:53:45,7.275,-162.5,Light - Dusk,,,112,4373,,59.3462217484334,,
THUALB_2022_04,233568,15-Jun-2022 10:00:00,7.3,-162.4,SST,28.2,28.1241656939189,0,4373,,94.9663864194434,,
THUALB_2022_04,233568,15-Jun-2022 12:00:00,7.3,-162.375,None,,,,,,,,
THUALB_2022_04,233568,15-Jun-2022 16:11:15,7.3,-162.325,Light - Dawn,,,144,4373,,55.9793606563863,,
THUALB_2022_04,233568,16-Jun-2022 00:00:00,7.3,-162.225,None,,,,,,,16-Jun-2022 16:33:18,17-Jun-2022 05:06:08
THUALB_2022_04,233568,16-Jun-2022 04:41:15,7.3,-162.175,Light - Dusk,,,112,4314,,69.6376787098982,,
THUALB_2022_04,233568,16-Jun-2022 11:00:00,7.3,-162.175,SST,28.1,28.118749777476,1,4314,,86.5967744291583,,
THUALB_2022_04,233568,16-Jun-2022 12:00:00,7.3,-162.175,None,,,,,,,,
THUALB_2022_04,233568,16-Jun-2022 15:56:15,7.3,-162.15,Light - Dawn,,,80,4314,,92.2674768408986,,
THUALB_2022_04,233568,17-Jun-2022 00:00:00,7.275,-162.125,None,,,,,,,17-Jun-2022 16:33:09,18-Jun-2022 05:05:55
THUALB_2022_04,233568,17-Jun-2022 09:00:00,7.275,-162.125,SST,28.1,28.006249666214,1,4314,,92.6700969025812,,
THUALB_2022_04,233568,17-Jun-2022 12:00:00,7.25,-162.125,None,,,,,,,,
THUALB_2022_04,233568,17-Jun-2022 16:22:30,7.25,-162.1,Light - Dawn,,,80,4314,,77.0752249881852,,
THUALB_2022_04,233568,18-Jun-2022 00:00:00,7.2,-162.05,None,,,,,,,18-Jun-2022 16:33:11,19-Jun-2022 05:05:43
THUALB_2022_04,233568,18-Jun-2022 04:37:30,7.15,-162,Light - Dusk,,,176,3971,,0.1,,
THUALB_2022_04,233568,18-Jun-2022 05:05:00,7.15,-162,Light - Dusk,,,80,3971,,0.119894230801612,,
THUALB_2022_04,233568,18-Jun-2022 09:00:00,7.175,-162,SST,28.1,27.9087498188019,1,3971,,91.2524771945397,,
THUALB_2022_04,233568,18-Jun-2022 12:00:00,7.2,-162.025,None,,,,,,,,
THUALB_2022_04,233568,18-Jun-2022 16:02:30,7.2,-162,Light - Dawn,,,144,3971,,0.214087066279827,,
THUALB_2022_04,233568,19-Jun-2022 00:00:00,7.2,-161.975,None,,,,,,,19-Jun-2022 16:33:05,20-Jun-2022 05:05:39
THUALB_2022_04,233568,19-Jun-2022 05:18:45,7.175,-161.925,Light - Dusk,,,112,3971,,0.1,,
THUALB_2022_04,233568,19-Jun-2022 12:00:00,7.15,-161.9,None,,,,,,,,
THUALB_2022_04,233568,19-Jun-2022 15:00:00,7.15,-161.875,SST,28,27.9212489128113,1,3971,,93.9924387315081,,
THUALB_2022_04,233568,19-Jun-2022 16:06:15,7.15,-161.875,Light - Dawn,,,112,3971,,54.9906263145899,,
THUALB_2022_04,233568,20-Jun-2022 00:00:00,7.1,-161.95,None,,,,,,,20-Jun-2022 16:33:23,21-Jun-2022 05:05:35
THUALB_2022_04,233568,20-Jun-2022 12:00:00,7,-162.075,None,,,,,,,,
THUALB_2022_04,233568,21-Jun-2022 00:00:00,6.875,-162.2,None,,,,,,,21-Jun-2022 16:35:00,22-Jun-2022 05:06:24
THUALB_2022_04,233568,21-Jun-2022 04:31:15,6.85,-162.25,Light - Dusk,,,176,4308,,0.100000003387593,,
THUALB_2022_04,233568,21-Jun-2022 12:00:00,6.775,-162.325,SST,28.1,28.1349992752075,0,4308,,85.1779220403961,,
THUALB_2022_04,233568,21-Jun-2022 16:06:15,6.75,-162.375,Light - Dawn,,,80,4308,,31.053890944086,,
THUALB_2022_04,233568,22-Jun-2022 00:00:00,6.75,-162.225,None,,,,,,,22-Jun-2022 16:35:32,23-Jun-2022 05:06:30
THUALB_2022_04,233568,22-Jun-2022 04:17:30,6.8,-162.15,Light - Dusk,,,144,3456,,21.5013418501219,,
THUALB_2022_04,233568,22-Jun-2022 12:00:00,6.875,-162.15,None,,,,,,,,
THUALB_2022_04,233568,22-Jun-2022 13:00:00,6.875,-162.15,SST,28,28.1366659800212,0,3456,,70.5467898252266,,
THUALB_2022_04,233568,22-Jun-2022 14:58:45,6.9,-162.15,Light - Dawn,,,112,3456,,93.4710579747231,,
THUALB_2022_04,233568,23-Jun-2022 00:00:00,6.95,-162.175,None,,,,,,,23-Jun-2022 16:35:12,24-Jun-2022 05:06:51
THUALB_2022_04,233568,23-Jun-2022 04:53:46,7.025,-162.175,Light - Dusk,,,48,4032,,92.6502871555986,,
THUALB_2022_04,233568,23-Jun-2022 12:00:00,7.1,-162.175,None,,,,,,,,
THUALB_2022_04,233568,23-Jun-2022 12:00:01,7.1,-162.175,SST,27.9,28.0299992700197,0,4032,,66.1294364896468,,
THUALB_2022_04,233568,23-Jun-2022 15:52:31,7.125,-162.175,Light - Dawn,,,144,4032,,88.265487185358,,
THUALB_2022_04,233568,24-Jun-2022 00:00:00,7.15,-162.15,None,,,,,,,24-Jun-2022 16:34:59,25-Jun-2022 05:07:18
THUALB_2022_04,233568,24-Jun-2022 04:31:16,7.2,-162.15,Light - Dusk,,,144,4032,,24.6895210953489,,
THUALB_2022_04,233568,24-Jun-2022 10:00:01,7.225,-162.075,SST,28.2,28.0391675785736,0,4032,,97.6181830063572,,
THUALB_2022_04,233568,24-Jun-2022 12:00:00,7.225,-162.05,None,,,,,,,,
THUALB_2022_04,233568,24-Jun-2022 15:47:31,7.25,-161.975,Light - Dawn,,,144,4271,,91.3389809269194,,
THUALB_2022_04,233568,25-Jun-2022 00:00:00,7.275,-161.85,None,,,,,,,25-Jun-2022 16:33:47,26-Jun-2022 05:06:31
THUALB_2022_04,233568,25-Jun-2022 04:56:16,7.275,-161.725,Light - Dusk,,,80,4123,,80.6931981487948,,
THUALB_2022_04,233568,25-Jun-2022 12:00:00,7.275,-161.625,None,,,,,,,,
THUALB_2022_04,233568,25-Jun-2022 12:00:01,7.275,-161.625,SST,28.1,28.1299989292798,0,4123,,92.0266839225353,,
THUALB_2022_04,233568,25-Jun-2022 15:52:31,7.35,-161.575,Light - Dawn,,,112,4123,,82.4510515418996,,
THUALB_2022_04,233568,26-Jun-2022 00:00:00,7.4,-161.4,None,,,,,,,26-Jun-2022 16:32:00,27-Jun-2022 05:05:08
THUALB_2022_04,233568,26-Jun-2022 05:02:31,7.4,-161.225,Light - Dusk,,,112,4654,,4.23171126828329,,
THUALB_2022_04,233568,26-Jun-2022 12:00:00,7.55,-161.275,None,,,,,,,,
THUALB_2022_04,233568,26-Jun-2022 13:00:01,7.55,-161.275,SST,28.4,28.0658309011768,0,4681,,68.9306836614215,,
THUALB_2022_04,233568,26-Jun-2022 16:00:01,7.625,-161.275,Light - Dawn,,,112,4681,,0.100000505404557,,
THUALB_2022_04,233568,27-Jun-2022 00:00:00,7.775,-161.25,None,,,,,,,27-Jun-2022 16:30:58,28-Jun-2022 05:05:22
THUALB_2022_04,233568,27-Jun-2022 05:03:46,7.875,-161.25,Light - Dusk,,,80,5017,,77.8644115956559,,
THUALB_2022_04,233568,27-Jun-2022 12:00:00,8.05,-161.275,None,,,,,,,,
THUALB_2022_04,233568,27-Jun-2022 14:00:01,8.1,-161.3,SST,28.3,27.9233317652676,0,5037,,63.091952267103,,
THUALB_2022_04,233568,27-Jun-2022 16:06:16,8.125,-161.275,Light - Dawn,,,112,5037,,60.0368808241978,,
THUALB_2022_04,233568,28-Jun-2022 00:00:00,8.3,-161.25,None,,,,,,,28-Jun-2022 16:30:16,29-Jun-2022 05:06:28
THUALB_2022_04,233568,28-Jun-2022 04:36:16,8.4,-161.225,Light - Dusk,,,144,4930,,0.100963148933949,,
THUALB_2022_04,233568,28-Jun-2022 12:00:00,8.55,-161.225,None,,,,,,,,
THUALB_2022_04,233568,28-Jun-2022 15:00:01,8.625,-161.275,SST,28.3,27.7174985755814,0,5026,,44.242752196921,,
THUALB_2022_04,233568,28-Jun-2022 15:53:46,8.65,-161.275,Light - Dawn,,,112,5026,,16.7871193433686,,
THUALB_2022_04,233568,29-Jun-2022 00:00:00,8.85,-161.125,None,,,,,,,29-Jun-2022 16:29:02,30-Jun-2022 05:07:05
THUALB_2022_04,233568,29-Jun-2022 05:07:31,8.925,-160.95,Light - Dusk,,,80,5188,,4.82144844663589,,
THUALB_2022_04,233568,29-Jun-2022 11:00:01,9.2,-161.05,SST,28.1,27.5620827829396,1,5174,,53.3571873573835,,
THUALB_2022_04,233568,29-Jun-2022 12:00:00,9.225,-161.05,None,,,,,,,,
THUALB_2022_04,233568,29-Jun-2022 15:51:16,9.325,-161.025,Light - Dawn,,,112,5214,,0.10000398785394,,
THUALB_2022_04,233568,30-Jun-2022 00:00:00,9.55,-160.975,None,,,,,,,30-Jun-2022 16:27:27,01-Jul-2022 05:07:53
THUALB_2022_04,233568,30-Jun-2022 12:00:00,9.875,-160.9,None,,,,,,,,
THUALB_2022_04,233568,30-Jun-2022 13:00:01,9.9,-160.9,SST,28.1,27.6308327446602,0,5274,,52.82694230942,,
THUALB_2022_04,233568,30-Jun-2022 15:55:01,9.975,-160.875,Light - Dawn,,,144,5274,,38.4198193083799,,
THUALB_2022_04,233568,01-Jul-2022 00:00:00,10.15,-160.925,None,,,,,,,01-Jul-2022 16:26:26,02-Jul-2022 05:08:52
THUALB_2022_04,233568,01-Jul-2022 04:42:31,10.25,-160.925,Light - Dusk,,,144,5329,,5.27133580730335,,
THUALB_2022_04,233568,01-Jul-2022 05:08:46,10.25,-160.925,Light - Dusk,,,144,5329,,22.3474873901607,,
THUALB_2022_04,233568,01-Jul-2022 12:00:00,10.35,-160.85,None,,,,,,,,
THUALB_2022_04,233568,01-Jul-2022 12:00:01,10.35,-160.85,SST,27.9,27.5950003550229,0,5329,,79.346401594484,,
THUALB_2022_04,233568,01-Jul-2022 15:56:16,10.425,-160.775,Light - Dawn,,,176,5329,,2.7639754372895,,
THUALB_2022_04,233568,02-Jul-2022 00:00:00,10.55,-160.7,None,,,,,,,02-Jul-2022 16:25:04,03-Jul-2022 05:08:48
THUALB_2022_04,233568,02-Jul-2022 05:11:16,10.65,-160.625,Light - Dusk,,,48,5342,,75.2120275292079,,
THUALB_2022_04,233568,02-Jul-2022 12:00:00,10.825,-160.425,None,,,,,,,,
THUALB_2022_04,233568,02-Jul-2022 12:00:01,10.825,-160.425,SST,27.9,27.649999590781,1,5558,,85.1367317351335,,
THUALB_2022_04,233568,02-Jul-2022 15:51:16,10.925,-160.3,Light - Dawn,,,144,5558,,0.674904484378134,,
THUALB_2022_04,233568,03-Jul-2022 00:00:00,10.8,-160.575,None,,,,,,,03-Jul-2022 16:24:23,04-Jul-2022 05:08:51
THUALB_2022_04,233568,03-Jul-2022 04:05:01,10.75,-160.675,Light - Dusk,,,144,5474,,43.0407292130863,,
THUALB_2022_04,233568,03-Jul-2022 11:00:01,10.75,-160.8,SST,27.8,27.6950011631957,1,5466,,96.2073195425536,,
THUALB_2022_04,233568,03-Jul-2022 12:00:00,10.75,-160.8,None,,,,,,,,
THUALB_2022_04,233568,03-Jul-2022 15:58:46,10.775,-160.825,Light - Dawn,,,144,5466,,21.0386303504637,,
THUALB_2022_04,233568,04-Jul-2022 00:00:00,10.825,-160.725,None,,,,,,,04-Jul-2022 16:25:12,05-Jul-2022 05:09:35
THUALB_2022_04,233568,04-Jul-2022 04:36:16,10.925,-160.625,Light - Dusk,,,144,5474,,26.7095440738175,,
THUALB_2022_04,233568,04-Jul-2022 12:00:00,10.95,-160.475,None,,,,,,,,
THUALB_2022_04,233568,04-Jul-2022 15:00:01,10.975,-160.4,SST,27.9,27.7774984905896,1,5558,,92.0425897350782,,
THUALB_2022_04,233568,04-Jul-2022 16:00:01,11,-160.4,Light - Dawn,,,176,5558,,45.7332728241679,,
THUALB_2022_04,233568,05-Jul-2022 00:00:00,11.025,-160.3,None,,,,,,,05-Jul-2022 16:23:25,06-Jul-2022 05:08:19
THUALB_2022_04,233568,05-Jul-2022 04:47:31,11.025,-160.225,Light - Dusk,,,144,5639,,0.100540736765224,,
THUALB_2022_04,233568,05-Jul-2022 12:00:00,11.075,-160.125,None,,,,,,,,
THUALB_2022_04,233568,05-Jul-2022 13:00:01,11.075,-160.125,SST,27.8,27.6079135133381,1,5639,,85.8632585422738,,
THUALB_2022_04,233568,05-Jul-2022 15:56:16,11.075,-160.05,Light - Dawn,,,144,5639,,19.8826602890096,,
THUALB_2022_04,233568,06-Jul-2022 00:00:00,10.9,-160,None,,,,,,,06-Jul-2022 16:22:42,07-Jul-2022 05:06:58
THUALB_2022_04,233568,06-Jul-2022 04:46:16,10.825,-159.95,Light - Dusk,,,112,5349,,0.483597044740176,,
THUALB_2022_04,233568,06-Jul-2022 10:00:01,10.925,-160.175,SST,27.9,27.5483321695637,1,5658,,64.7895561498638,,
THUALB_2022_04,233568,06-Jul-2022 12:00:00,10.95,-160.225,None,,,,,,,,
THUALB_2022_04,233568,06-Jul-2022 16:08:46,11.025,-160.35,Light - Dawn,,,144,5522,,0.100000000027548,,
THUALB_2022_04,233568,07-Jul-2022 00:00:00,11.1,-160.525,None,,,,,,,07-Jul-2022 16:24:42,08-Jul-2022 05:09:28
THUALB_2022_04,233568,07-Jul-2022 05:06:16,11.1,-160.625,Light - Dusk,,,112,5502,,14.6366757399856,,
THUALB_2022_04,233568,07-Jul-2022 12:00:00,11.2,-160.75,None,,,,,,,,
THUALB_2022_04,233568,07-Jul-2022 15:00:01,11.275,-160.825,SST,27.8,27.5675003320641,1,5666,,79.788633464574,,
THUALB_2022_04,233568,07-Jul-2022 16:05:01,11.275,-160.825,Light - Dawn,,,176,5666,,6.65366288452459,,
THUALB_2022_04,233568,08-Jul-2022 00:00:00,11.35,-160.875,None,,,,,,,08-Jul-2022 16:25:56,09-Jul-2022 05:11:20
THUALB_2022_04,233568,08-Jul-2022 12:00:00,11.5,-161,None,,,,,,,,
THUALB_2022_04,233568,09-Jul-2022 00:00:00,11.625,-161.1,None,,,,,,,09-Jul-2022 16:26:37,10-Jul-2022 05:12:44
THUALB_2022_04,233568,09-Jul-2022 04:40:01,11.675,-161.125,Light - Dusk,,,144,5840,,0.100000000000159,,
THUALB_2022_04,233568,09-Jul-2022 12:00:00,11.725,-161.15,None,,,,,,,,
THUALB_2022_04,233568,09-Jul-2022 13:00:01,11.725,-161.15,SST,27.8,27.5545825595547,1,5840,,75.548271627533,,
THUALB_2022_04,233568,09-Jul-2022 16:13:46,11.8,-161.175,Light - Dawn,,,144,5751,,34.8327981236012,,
THUALB_2022_04,233568,10-Jul-2022 00:00:00,11.925,-161.3,None,,,,,,,10-Jul-2022 16:27:10,11-Jul-2022 05:14:04
THUALB_2022_04,233568,10-Jul-2022 12:00:00,12.1,-161.425,None,,,,,,,,
THUALB_2022_04,233568,11-Jul-2022 00:00:00,12.3,-161.55,None,,,,,,,11-Jul-2022 16:27:48,12-Jul-2022 05:15:42
THUALB_2022_04,233568,11-Jul-2022 05:10:01,12.35,-161.6,Light - Dusk,,,144,5600,,0.100850473493238,,
THUALB_2022_04,233568,11-Jul-2022 12:00:00,12.45,-161.65,None,,,,,,,,
THUALB_2022_04,233568,11-Jul-2022 15:00:01,12.475,-161.65,SST,27.3,27.3124997546496,1,5600,,86.507770556004,,
THUALB_2022_04,233568,11-Jul-2022 16:17:31,12.475,-161.675,Light - Dawn,,,176,5600,,16.263057553328,,
THUALB_2022_04,233568,12-Jul-2022 00:00:00,12.575,-161.75,None,,,,,,,12-Jul-2022 16:28:24,13-Jul-2022 05:16:57
THUALB_2022_04,233568,12-Jul-2022 04:41:16,12.625,-161.8,Light - Dusk,,,176,5845,,32.2248426696401,,
THUALB_2022_04,233568,12-Jul-2022 12:00:00,12.625,-161.725,None,,,,,,,,
THUALB_2022_04,233568,12-Jul-2022 13:00:01,12.625,-161.725,SST,27.4,27.2983320692734,1,5773,,95.9060075767398,,
THUALB_2022_04,233568,12-Jul-2022 16:12:31,12.625,-161.7,Light - Dawn,,,176,5773,,13.5963067433393,,
THUALB_2022_04,233568,13-Jul-2022 00:00:00,12.65,-161.675,None,,,,,,,13-Jul-2022 16:28:15,14-Jul-2022 05:16:44
THUALB_2022_04,233568,13-Jul-2022 04:45:01,12.65,-161.675,Light - Dusk,,,208,5773,,0.100271670510592,,
THUALB_2022_04,233568,13-Jul-2022 12:00:00,12.625,-161.65,None,,,,,,,,
THUALB_2022_04,233568,13-Jul-2022 15:00:01,12.625,-161.65,SST,27.4,27.3112500732696,1,5773,,94.6238868605964,,
THUALB_2022_04,233568,13-Jul-2022 16:11:16,12.625,-161.65,Light - Dawn,,,176,5773,,65.0844398677917,,
